AccidentID,Date,Time,Local Authority ONS District,Latitude,Longitude,Sum of Accident Vehicle Count,CasualtyCount,Accident Severity
8808602,2022-09-16 00:00:00,12:04,Perth and Kinross,56.608984,'-3.627033,3,4,Fatal
8808606,2022-09-16 00:00:00,19:49,Highland,57.292296,'-3.914451,2,15,Fatal
8727815,2022-09-17 00:00:00,08:45,Carlisle,55.063953,'-2.906484,1,1,Fatal
8735086,2022-09-17 00:00:00,13:08,Tameside,53.46596,'-2.115992,2,2,Fatal
8768556,2022-09-17 00:00:00,00:32,Breckland,52.733062,0.935333,1,4,Fatal
8769863,2022-09-17 00:00:00,20:54,Mid Suffolk,52.117413,1.101838,16,1,Fatal
8788229,2022-09-17 00:00:00,15:45,Medway,51.372653,0.557655,1,1,Fatal
8800593,2022-09-17 00:00:00,14:25,Wiltshire,51.192379,'-2.00845,3,1,Fatal
8808817,2022-09-17 00:00:00,19:15,Aberdeenshire,57.364129,'-2.332259,1,1,Fatal
8720547,2022-09-18 00:00:00,13:30,Barking and Dagenham,51.535653,0.127144,2,3,Fatal
8767203,2022-09-18 00:00:00,19:03,Fenland,52.561435,0.194815,1,1,Fatal
8768563,2022-09-18 00:00:00,21:59,South Norfolk,52.589528,1.357782,1,1,Fatal
8771078,2022-09-18 00:00:00,07:54,Luton,51.884384,'-0.379865,1,1,Fatal
8775307,2022-09-18 00:00:00,02:50,Tendring,51.869674,0.980594,1,1,Fatal
8781917,2022-09-18 00:00:00,14:17,Winchester,51.097314,'-1.331783,1,1,Fatal
8788233,2022-09-18 00:00:00,12:11,Ashford,51.1008,0.66461,1,3,Fatal
8796364,2022-09-18 00:00:00,11:20,Sedgemoor,51.270045,'-2.8879,2,2,Fatal
8801916,2022-09-18 00:00:00,17:06,Dorset (excluding Christchurch),50.728522,'-2.21889,4,3,Fatal
8720624,2022-09-20 00:00:00,07:15,Bromley,51.375507,'-0.016364,1,1,Fatal
8744324,2022-09-20 00:00:00,19:20,Wakefield,53.631627,'-1.562194,2,1,Fatal
8766998,2022-09-20 00:00:00,12:20,South Cambridgeshire,52.146484,0.134329,1,1,Fatal
8792290,2022-09-20 00:00:00,07:39,Lewes,50.864343,0.028085,2,1,Fatal
8769881,2022-09-21 00:00:00,06:04,Babergh,52.041712,1.095322,2,1,Fatal
8781934,2022-09-21 00:00:00,06:25,Basingstoke and Deane,51.308327,'-1.028067,2,2,Fatal
8796365,2022-09-21 00:00:00,14:07,Sedgemoor,51.115395,'-2.999625,1,1,Fatal
8761581,2022-09-22 00:00:00,22:43,Newark and Sherwood,53.024167,'-0.97746,2,5,Fatal
8765369,2022-09-22 00:00:00,15:09,North Northamptonshire,52.429806,'-0.573054,3,1,Fatal
8766999,2022-09-22 00:00:00,11:13,South Cambridgeshire,52.303685,0.052436,1,1,Fatal
8727831,2022-09-23 00:00:00,03:48,Carlisle,54.888267,'-2.939466,1,1,Fatal
8737108,2022-09-23 00:00:00,13:20,Halton,53.336979,'-2.703404,2,3,Fatal
8756956,2022-09-23 00:00:00,16:35,"Herefordshire, County of",52.125266,'-2.599556,3,1,Fatal
8784943,2022-09-23 00:00:00,03:38,Guildford,51.228269,'-0.622843,1,1,Fatal
8808693,2022-09-23 00:00:00,20:30,South Lanarkshire,55.76663,'-4.166169,2,1,Fatal
8757994,2022-09-24 00:00:00,19:55,Warwick,52.286663,'-1.665782,4,3,Fatal
8761561,2022-09-24 00:00:00,21:15,Rushcliffe,52.980238,'-0.944955,4,1,Fatal
8769884,2022-09-24 00:00:00,12:54,Babergh,52.094042,0.960813,1,1,Fatal
8798436,2022-09-24 00:00:00,15:28,South Somerset,50.876472,'-2.901491,2,1,Fatal
8808706,2022-09-24 00:00:00,18:05,Argyll and Bute,56.19467,'-4.771588,1,1,Fatal
8765370,2022-09-25 00:00:00,13:07,North Northamptonshire,52.352189,'-0.789876,1,1,Fatal
8778538,2022-09-25 00:00:00,06:29,Buckinghamshire,51.971494,'-0.730076,1,1,Fatal
8781971,2022-09-25 00:00:00,08:44,East Hampshire,51.168787,'-0.93507,2,1,Fatal
8798437,2022-09-25 00:00:00,01:48,South Somerset,50.903573,'-2.784856,2,3,Fatal
8808724,2022-09-25 00:00:00,18:11,Argyll and Bute,56.411893,'-5.222028,3,3,Fatal
8808745,2022-09-25 00:00:00,00:40,Aberdeenshire,57.11545,'-2.130561,1,2,Fatal
8775361,2022-09-26 00:00:00,15:19,Uttlesford,51.89117,0.269316,2,2,Fatal
8808730,2022-09-26 00:00:00,15:45,Fife,56.413103,'-2.916403,2,3,Fatal
8721077,2022-09-27 00:00:00,09:45,Westminster,51.496586,'-0.141595,1,1,Fatal
8749723,2022-09-27 00:00:00,23:53,Hartlepool,54.699163,'-1.222017,1,3,Fatal
8778568,2022-09-28 00:00:00,09:56,South Oxfordshire,51.736395,'-1.193228,2,1,Fatal
8804640,2022-09-28 00:00:00,10:09,Neath Port Talbot,51.610447,'-3.816623,1,1,Fatal
8808764,2022-09-29 00:00:00,02:00,Dumfries and Galloway,54.883987,'-4.180246,2,1,Fatal
8758012,2022-09-30 00:00:00,15:50,Rugby,52.433794,'-1.39191,2,2,Fatal
8763290,2022-09-30 00:00:00,03:15,South Kesteven,52.89495,'-0.634099,2,1,Fatal
8799364,2022-09-30 00:00:00,23:02,Tewkesbury,51.885792,'-2.169073,2,1,Fatal
8802058,2022-09-30 00:00:00,08:51,"Bournemouth, Christchurch and Poole",50.73908,'-1.790664,2,2,Fatal
8808768,2022-09-30 00:00:00,04:17,Highland,57.293005,'-3.873365,2,2,Fatal
8747130,2022-10-01 00:00:00,21:05,Sheffield,53.378273,'-1.412308,1,1,Fatal
8752609,2022-10-01 00:00:00,13:13,Solihull,52.478949,'-1.743247,3,1,Fatal
8775404,2022-10-01 00:00:00,16:50,Uttlesford,51.900685,0.266482,1,1,Fatal
8795434,2022-10-01 00:00:00,23:00,South Hams,50.381745,'-3.998599,1,1,Fatal
8735167,2022-10-02 00:00:00,02:10,Bolton,53.558806,'-2.439197,5,3,Fatal
8737156,2022-10-02 00:00:00,01:49,Warrington,53.374623,'-2.598175,1,1,Fatal
8752677,2022-10-02 00:00:00,22:48,Birmingham,52.423695,'-1.933473,1,1,Fatal
8796021,2022-10-02 00:00:00,12:20,South Hams,50.45794,'-3.79069,1,1,Fatal
8721507,2022-10-03 00:00:00,23:13,Kensington and Chelsea,51.495736,'-0.19659,1,2,Fatal
8756950,2022-10-03 00:00:00,13:55,Worcester,52.196158,'-2.23667,2,2,Fatal
8766047,2022-10-03 00:00:00,22:55,West Northamptonshire,52.244077,'-1.073227,2,1,Fatal
8788370,2022-10-03 00:00:00,20:45,Dover,51.125701,1.325249,2,1,Fatal
8732497,2022-10-04 00:00:00,00:20,St. Helens,53.458422,'-2.708663,3,2,Fatal
8739940,2022-10-04 00:00:00,04:50,County Durham,54.834293,'-1.787557,2,1,Fatal
8758014,2022-10-04 00:00:00,03:30,North Warwickshire,52.533749,'-1.730132,2,3,Fatal
8808841,2022-10-04 00:00:00,21:40,Fife,56.197453,'-2.828625,1,1,Fatal
8796367,2022-10-05 00:00:00,06:17,Sedgemoor,51.149181,'-3.074472,2,1,Fatal
8796823,2022-10-05 00:00:00,07:00,South Somerset,50.953067,'-2.620787,1,1,Fatal
8721701,2022-10-06 00:00:00,18:42,Enfield,51.686135,'-0.072821,3,6,Fatal
8730188,2022-10-06 00:00:00,10:45,Ribble Valley,53.920699,'-2.30793,3,3,Fatal
8778654,2022-10-06 00:00:00,10:52,Reading,51.456184,'-1.044836,1,3,Fatal
8788419,2022-10-06 00:00:00,07:20,Thanet,51.334073,1.334429,2,1,Fatal
8792475,2022-10-06 00:00:00,18:44,Rother,51.048757,0.448133,3,3,Fatal
8808874,2022-10-06 00:00:00,17:40,Perth and Kinross,56.541287,'-3.549135,2,2,Fatal
8808912,2022-10-06 00:00:00,09:34,Aberdeenshire,57.279183,'-2.058497,3,3,Fatal
8741103,2022-10-07 00:00:00,19:46,Harrogate,53.992978,'-1.792208,1,1,Fatal
8749020,2022-10-07 00:00:00,05:30,North Lincolnshire,53.678121,'-0.470512,2,1,Fatal
8764554,2022-10-07 00:00:00,15:52,Harborough,52.531517,'-0.970777,3,3,Fatal
8795522,2022-10-07 00:00:00,14:32,Cornwall,50.382384,'-4.217813,2,5,Fatal
8795684,2022-10-07 00:00:00,06:45,South Hams,50.440339,'-4.140341,3,1,Fatal
8805789,2022-10-07 00:00:00,16:05,Powys,52.649852,'-3.219406,5,1,Fatal
8721783,2022-10-08 00:00:00,00:00,Richmond upon Thames,51.4686,'-0.279972,1,1,Fatal
8755686,2022-10-08 00:00:00,00:42,East Staffordshire,52.834226,'-1.629046,1,1,Fatal
8757002,2022-10-08 00:00:00,17:00,Shropshire,52.730625,'-2.33596,3,1,Fatal
8778676,2022-10-08 00:00:00,00:32,Buckinghamshire,51.616302,'-0.778361,2,1,Fatal
8778681,2022-10-08 00:00:00,14:35,Milton Keynes,52.097808,'-0.81972,2,1,Fatal
8788428,2022-10-08 00:00:00,05:35,Tonbridge and Malling,51.319942,0.443057,1,1,Fatal
8788429,2022-10-08 00:00:00,10:30,Dartford,51.436876,0.177055,2,3,Fatal
8792496,2022-10-08 00:00:00,00:46,Brighton and Hove,50.821803,'-0.138613,1,1,Fatal
8808896,2022-10-08 00:00:00,01:00,Glasgow City,55.870819,'-4.321905,1,1,Fatal
8788430,2022-10-09 00:00:00,02:30,Dover,51.212839,1.395302,1,4,Fatal
8766048,2022-10-10 00:00:00,15:40,West Northamptonshire,52.394794,'-1.068663,2,1,Fatal
8771151,2022-10-10 00:00:00,10:55,Bedford,52.070908,'-0.449606,2,2,Fatal
8741106,2022-10-11 00:00:00,14:30,Selby,53.695137,'-1.198631,1,1,Fatal
8768686,2022-10-11 00:00:00,08:49,Great Yarmouth,52.593018,1.709751,1,2,Fatal
8788471,2022-10-11 00:00:00,12:20,Medway,51.377438,0.549817,1,1,Fatal
8799400,2022-10-11 00:00:00,11:15,Stroud,51.751746,'-2.2223,1,1,Fatal
8730237,2022-10-12 00:00:00,23:00,South Ribble,53.690096,'-2.706265,1,1,Fatal
8749867,2022-10-12 00:00:00,00:09,Redcar and Cleveland,54.603518,'-1.078975,1,2,Fatal
8763357,2022-10-12 00:00:00,22:13,South Kesteven,52.708457,'-0.443535,1,1,Fatal
8808960,2022-10-12 00:00:00,18:45,Highland,57.060385,'-4.087564,3,1,Fatal
8730253,2022-10-13 00:00:00,19:56,Hyndburn,53.768539,'-2.33253,2,2,Fatal
8747333,2022-10-13 00:00:00,10:04,Barnsley,53.581268,'-1.48384,1,1,Fatal
8752704,2022-10-13 00:00:00,00:50,Sandwell,52.482096,'-2.062802,1,5,Fatal
8763363,2022-10-13 00:00:00,12:26,East Lindsey,53.21896,0.202362,2,1,Fatal
8769979,2022-10-13 00:00:00,21:58,Ipswich,52.049955,1.155132,4,2,Fatal
8797954,2022-10-13 00:00:00,13:00,Bath and North East Somerset,51.328278,'-2.411374,2,1,Fatal
8799406,2022-10-13 00:00:00,23:00,Stroud,51.696344,'-2.385305,1,3,Fatal
8722170,2022-10-14 00:00:00,04:21,Hillingdon,51.526852,'-0.394792,1,1,Fatal
8722186,2022-10-14 00:00:00,11:23,Bexley,51.437074,0.099136,1,1,Fatal
8722187,2022-10-14 00:00:00,12:20,Kensington and Chelsea,51.483485,'-0.185263,1,1,Fatal
8730267,2022-10-14 00:00:00,15:42,Chorley,53.606885,'-2.578496,2,1,Fatal
8764575,2022-10-14 00:00:00,04:25,Harborough,52.404855,'-1.179153,2,5,Fatal
8764577,2022-10-14 00:00:00,16:35,Charnwood,52.783949,'-1.056241,1,1,Fatal
8792587,2022-10-14 00:00:00,18:44,Arun,50.794344,'-0.679889,2,1,Fatal
8795597,2022-10-14 00:00:00,19:05,Cornwall,50.355904,'-4.776681,3,1,Fatal
8735282,2022-10-15 00:00:00,23:29,Oldham,53.519428,'-2.144598,1,1,Fatal
8735456,2022-10-15 00:00:00,20:04,Tameside,53.478651,'-2.134304,1,3,Fatal
8752689,2022-10-15 00:00:00,20:30,Birmingham,52.455122,'-1.792154,1,1,Fatal
8767080,2022-10-15 00:00:00,14:54,South Cambridgeshire,52.30658,0.19109,3,4,Fatal
8767454,2022-10-15 00:00:00,16:30,South Cambridgeshire,52.111951,'-0.122247,1,2,Fatal
8803143,2022-10-15 00:00:00,22:02,Wrexham,53.09175,'-2.973707,4,1,Fatal
8809004,2022-10-15 00:00:00,23:25,Inverclyde,55.901309,'-4.881592,2,2,Fatal
8809009,2022-10-15 00:00:00,18:41,Orkney Islands,58.997787,'-3.083937,2,3,Fatal
8727896,2022-10-16 00:00:00,01:31,South Lakeland,54.264502,'-2.700406,2,1,Fatal
8792571,2022-10-16 00:00:00,12:18,Rother,50.964442,0.481212,2,1,Fatal
8804595,2022-10-16 00:00:00,09:12,Bridgend,51.507269,'-3.648631,2,1,Fatal
8809016,2022-10-16 00:00:00,07:10,Highland,58.000235,'-4.400087,1,2,Fatal
8730283,2022-10-17 00:00:00,08:11,West Lancashire,53.580764,'-2.929313,1,1,Fatal
8735295,2022-10-17 00:00:00,16:20,Bolton,53.579006,'-2.493506,2,1,Fatal
8737245,2022-10-17 00:00:00,17:57,Halton,53.319356,'-2.701072,1,2,Fatal
8744633,2022-10-17 00:00:00,06:35,Leeds,53.871733,'-1.446296,2,8,Fatal
8764581,2022-10-17 00:00:00,10:22,Harborough,52.43975,'-1.241762,2,2,Fatal
8788561,2022-10-17 00:00:00,08:17,Sevenoaks,51.337278,0.274012,4,3,Fatal
8788690,2022-10-18 00:00:00,17:00,Maidstone,51.277008,0.68637,2,1,Fatal
8741107,2022-10-19 00:00:00,06:07,Selby,53.770507,'-1.250558,1,1,Fatal
8757030,2022-10-20 00:00:00,16:06,Shropshire,52.633725,'-3.007862,1,1,Fatal
8766049,2022-10-20 00:00:00,22:13,West Northamptonshire,52.233934,'-0.934489,2,4,Fatal
8767205,2022-10-20 00:00:00,20:44,Peterborough,52.605931,'-0.256548,1,1,Fatal
8775559,2022-10-20 00:00:00,15:23,Maldon,51.714741,0.625069,2,1,Fatal
8778783,2022-10-20 00:00:00,09:25,Cherwell,51.819275,'-1.284746,1,1,Fatal
8763409,2022-10-21 00:00:00,06:52,North Kesteven,53.124896,'-0.304949,4,1,Fatal
8803155,2022-10-21 00:00:00,09:43,Denbighshire,53.321605,'-3.489111,1,1,Fatal
8722817,2022-10-23 00:00:00,20:09,Enfield,51.67829,'-0.018015,2,2,Fatal
8752832,2022-10-23 00:00:00,05:55,Dudley,52.439755,'-2.156845,1,1,Fatal
8809090,2022-10-23 00:00:00,20:41,Perth and Kinross,56.256192,'-3.788215,2,2,Fatal
8735358,2022-10-24 00:00:00,21:00,Manchester,53.455279,'-2.204843,2,1,Fatal
8770018,2022-10-24 00:00:00,14:20,East Suffolk,51.974769,1.333111,2,1,Fatal
8803166,2022-10-24 00:00:00,20:34,Conwy,53.31215,'-3.812937,2,1,Fatal
8739090,2022-10-25 00:00:00,15:29,South Tyneside,54.952279,'-1.368828,2,1,Fatal
8749115,2022-10-25 00:00:00,15:30,North East Lincolnshire,53.545295,'-0.011956,1,1,Fatal
8782283,2022-10-25 00:00:00,11:49,Winchester,51.090112,'-1.295062,2,2,Fatal
8788675,2022-10-25 00:00:00,16:43,Dartford,51.402517,0.291007,1,1,Fatal
8792683,2022-10-25 00:00:00,15:35,Arun,50.815171,'-0.487225,1,2,Fatal
8805472,2022-10-25 00:00:00,17:30,Pembrokeshire,51.773656,'-4.777088,3,5,Fatal
8722956,2022-10-26 00:00:00,10:15,Newham,51.54975,0.024684,1,1,Fatal
8722971,2022-10-26 00:00:00,11:10,Newham,51.522996,0.066974,1,1,Fatal
8749734,2022-10-26 00:00:00,07:02,Hartlepool,54.633758,'-1.204273,3,2,Fatal
8764656,2022-10-26 00:00:00,11:00,Blaby,52.614247,'-1.167932,1,2,Fatal
8804573,2022-10-27 00:00:00,06:40,Neath Port Talbot,51.612174,'-3.770098,2,1,Fatal
8723099,2022-10-28 00:00:00,14:00,Ealing,51.528278,'-0.351681,1,1,Fatal
8723145,2022-10-28 00:00:00,22:14,Merton,51.43034,'-0.212271,1,1,Fatal
8735371,2022-10-28 00:00:00,15:50,Rochdale,53.636469,'-2.12493,1,1,Fatal
8735373,2022-10-28 00:00:00,18:45,Trafford,53.421978,'-2.294426,2,1,Fatal
8737300,2022-10-28 00:00:00,21:45,Cheshire West and Chester,53.04279,'-2.785844,1,1,Fatal
8804580,2022-10-28 00:00:00,22:11,Cardiff,51.517315,'-3.200646,1,1,Fatal
8809141,2022-10-28 00:00:00,05:53,South Ayrshire,55.453541,'-4.575525,3,3,Fatal
8730362,2022-10-29 00:00:00,19:41,Burnley,53.787916,'-2.329754,2,2,Fatal
8732650,2022-10-29 00:00:00,22:14,Sefton,53.474757,'-3.02636,1,1,Fatal
8788747,2022-10-29 00:00:00,23:46,Medway,51.374445,0.510593,2,5,Fatal
8795722,2022-10-29 00:00:00,11:20,Teignbridge,50.509901,'-3.552481,2,1,Fatal
8724437,2022-10-30 00:00:00,19:55,Lambeth,51.458118,'-0.108524,2,1,Fatal
8741090,2022-10-30 00:00:00,15:40,Scarborough,54.394243,'-0.568096,2,2,Fatal
8749139,2022-10-30 00:00:00,23:03,North Lincolnshire,53.584745,'-0.81564,1,1,Fatal
8772849,2022-10-30 00:00:00,22:53,Dacorum,51.759478,'-0.476683,1,1,Fatal
8778885,2022-10-30 00:00:00,14:18,Slough,51.511959,'-0.609377,1,1,Fatal
8768783,2022-10-31 00:00:00,16:50,Broadland,52.659635,1.311122,1,1,Fatal
8778898,2022-10-31 00:00:00,16:00,Buckinghamshire,51.815327,'-0.813129,1,1,Fatal
8753009,2022-11-01 00:00:00,22:53,Birmingham,52.466638,'-1.837672,1,1,Fatal
8757065,2022-11-01 00:00:00,10:28,"Herefordshire, County of",52.214011,'-2.859915,3,1,Fatal
8761759,2022-11-01 00:00:00,15:16,Broxtowe,52.93751,'-1.244729,1,2,Fatal
8771517,2022-11-01 00:00:00,11:28,Central Bedfordshire,51.96432,'-0.434364,2,1,Fatal
8785223,2022-11-01 00:00:00,02:59,Surrey Heath,51.352365,'-0.66182,1,2,Fatal
8749161,2022-11-02 00:00:00,21:56,East Riding of Yorkshire,54.110503,'-0.215522,1,1,Fatal
8758095,2022-11-02 00:00:00,22:12,Rugby,52.315329,'-1.402395,1,1,Fatal
8775665,2022-11-02 00:00:00,16:57,Epping Forest,51.721895,0.210224,2,2,Fatal
8782360,2022-11-02 00:00:00,23:53,East Hampshire,51.176196,'-0.988803,1,2,Fatal
8723508,2022-11-03 00:00:00,15:00,Haringey,51.58749,'-0.099965,2,1,Fatal
8755645,2022-11-03 00:00:00,19:00,East Staffordshire,52.803569,'-1.667576,2,2,Fatal
8763475,2022-11-03 00:00:00,11:58,South Kesteven,52.801425,'-0.46275,2,1,Fatal
8772869,2022-11-03 00:00:00,19:00,Hertsmere,51.65779,'-0.357337,1,1,Fatal
8735440,2022-11-04 00:00:00,12:31,Tameside,53.476362,'-2.080583,1,1,Fatal
8750191,2022-11-04 00:00:00,08:00,Stockton-on-Tees,54.581827,'-1.396613,2,1,Fatal
8759915,2022-11-04 00:00:00,12:50,Amber Valley,53.076794,'-1.494847,1,1,Fatal
8785264,2022-11-04 00:00:00,16:29,Mole Valley,51.241802,'-0.379778,2,2,Fatal
8797962,2022-11-04 00:00:00,13:35,Bath and North East Somerset,51.367706,'-2.549715,1,1,Fatal
8749170,2022-11-05 00:00:00,05:25,East Riding of Yorkshire,54.019068,'-0.398747,1,1,Fatal
8778945,2022-11-05 00:00:00,13:40,Vale of White Horse,51.554416,'-1.398309,2,2,Fatal
8782392,2022-11-05 00:00:00,23:55,Havant,50.849357,'-0.998413,1,3,Fatal
8799483,2022-11-05 00:00:00,08:45,Cotswold,51.727747,'-1.925128,2,3,Fatal
8775711,2022-11-06 00:00:00,20:22,Braintree,51.863192,0.554848,1,2,Fatal
8788816,2022-11-06 00:00:00,20:15,Swale,51.311649,0.940208,1,1,Fatal
8792812,2022-11-06 00:00:00,16:03,Horsham,50.920159,'-0.249908,2,2,Fatal
8799487,2022-11-06 00:00:00,14:35,Stroud,51.71468,'-2.290292,2,1,Fatal
8800792,2022-11-06 00:00:00,17:02,Wiltshire,51.032301,'-1.765062,2,1,Fatal
8805105,2022-11-06 00:00:00,19:10,Carmarthenshire,51.676847,'-4.114161,1,1,Fatal
8809246,2022-11-06 00:00:00,00:15,East Ayrshire,55.45223,'-4.316568,1,1,Fatal
8809252,2022-11-06 00:00:00,15:45,North Ayrshire,55.755203,'-4.749339,3,1,Fatal
8732716,2022-11-07 00:00:00,15:55,Sefton,53.446679,'-2.997406,1,1,Fatal
8749189,2022-11-07 00:00:00,19:00,East Riding of Yorkshire,53.695391,'-0.033305,2,4,Fatal
8755650,2022-11-07 00:00:00,20:00,Stafford,52.893891,'-2.146264,1,1,Fatal
8757094,2022-11-07 00:00:00,01:54,"Herefordshire, County of",52.049057,'-2.469672,1,3,Fatal
8767311,2022-11-07 00:00:00,20:40,Peterborough,52.593635,'-0.251323,2,1,Fatal
8767211,2022-11-08 00:00:00,19:11,East Cambridgeshire,52.438191,0.313863,1,1,Fatal
8798308,2022-11-08 00:00:00,21:49,Sedgemoor,51.129183,'-2.997193,4,2,Fatal
8795821,2022-11-09 00:00:00,13:12,Exeter,50.724003,'-3.531184,1,1,Fatal
8730466,2022-11-11 00:00:00,17:56,Blackpool,53.826379,'-3.021492,2,2,Fatal
8757145,2022-11-11 00:00:00,19:01,Malvern Hills,52.24499,'-2.251401,2,3,Fatal
8763512,2022-11-11 00:00:00,17:30,East Lindsey,53.085266,'-0.191233,1,1,Fatal
8782446,2022-11-11 00:00:00,13:40,Rushmoor,51.24937,'-0.805861,1,1,Fatal
8809316,2022-11-11 00:00:00,08:52,Scottish Borders,55.605128,'-2.478944,2,2,Fatal
8809322,2022-11-11 00:00:00,16:28,Scottish Borders,55.726556,'-2.725956,2,3,Fatal
8724142,2022-11-12 00:00:00,11:15,Merton,51.395049,'-0.173485,1,1,Fatal
8724166,2022-11-12 00:00:00,19:15,Bexley,51.470808,0.14476,3,1,Fatal
8755662,2022-11-12 00:00:00,05:38,Lichfield,52.722257,'-1.846794,1,1,Fatal
8782456,2022-11-12 00:00:00,08:03,New Forest,50.919627,'-1.538549,1,1,Fatal
8788908,2022-11-12 00:00:00,02:30,Dartford,51.431884,0.197348,2,3,Fatal
8805790,2022-11-12 00:00:00,22:52,Powys,51.956926,'-3.567993,3,1,Fatal
8730476,2022-11-13 00:00:00,00:05,Blackpool,53.812711,'-3.055424,2,1,Fatal
8730479,2022-11-13 00:00:00,20:25,Fylde,53.852422,'-2.915225,2,5,Fatal
8753026,2022-11-13 00:00:00,12:58,Sandwell,52.484995,'-2.029408,2,1,Fatal
8763519,2022-11-13 00:00:00,17:25,South Holland,52.729459,'-0.011701,2,1,Fatal
8800824,2022-11-13 00:00:00,00:22,Wiltshire,51.192101,'-1.784456,1,1,Fatal
8730481,2022-11-14 00:00:00,13:43,Preston,53.795844,'-2.69541,1,1,Fatal
8730493,2022-11-14 00:00:00,21:15,Lancaster,54.064914,'-2.835534,1,1,Fatal
8735499,2022-11-14 00:00:00,14:15,Manchester,53.415729,'-2.220721,1,1,Fatal
8739189,2022-11-14 00:00:00,19:08,Sunderland,54.890229,'-1.454686,1,1,Fatal
8749229,2022-11-14 00:00:00,17:45,East Riding of Yorkshire,54.044066,'-0.455763,3,1,Fatal
8768833,2022-11-14 00:00:00,09:55,South Norfolk,52.54775,1.200818,2,3,Fatal
8788925,2022-11-14 00:00:00,14:05,Dover,51.187538,1.379685,1,2,Fatal
8737390,2022-11-15 00:00:00,00:28,Warrington,53.371019,'-2.508803,3,1,Fatal
8740039,2022-11-15 00:00:00,16:50,Darlington,54.522047,'-1.556838,1,1,Fatal
8779033,2022-11-16 00:00:00,17:38,Vale of White Horse,51.589607,'-1.415743,1,1,Fatal
8798108,2022-11-16 00:00:00,08:06,"Bristol, City of",51.410617,'-2.58629,2,1,Fatal
8803724,2022-11-16 00:00:00,16:52,Monmouthshire,51.813558,'-2.696632,2,1,Fatal
8809370,2022-11-16 00:00:00,03:55,East Ayrshire,55.60065,'-4.529707,2,1,Fatal
8724535,2022-11-17 00:00:00,18:08,Sutton,51.373301,'-0.227124,1,1,Fatal
8763543,2022-11-17 00:00:00,20:50,South Kesteven,52.917087,'-0.680535,2,3,Fatal
8765371,2022-11-17 00:00:00,07:29,North Northamptonshire,52.549355,'-0.58204,3,1,Fatal
8768845,2022-11-17 00:00:00,07:19,Norwich,52.621109,1.26441,1,2,Fatal
8770075,2022-11-17 00:00:00,20:50,East Suffolk,52.450424,1.525277,1,1,Fatal
8788982,2022-11-17 00:00:00,13:30,Medway,51.399673,0.499179,2,1,Fatal
8809426,2022-11-17 00:00:00,21:28,Perth and Kinross,56.487897,'-3.501645,1,1,Fatal
8724550,2022-11-18 00:00:00,01:47,Merton,51.411573,'-0.225284,1,1,Fatal
8758131,2022-11-18 00:00:00,06:47,Rugby,52.292351,'-1.353205,1,1,Fatal
8764704,2022-11-18 00:00:00,18:16,Rutland,52.597609,'-0.800252,2,3,Fatal
8779056,2022-11-18 00:00:00,16:21,Bracknell Forest,51.410834,'-0.764347,2,3,Fatal
8782525,2022-11-18 00:00:00,16:00,Southampton,50.9361,'-1.415783,2,2,Fatal
8792950,2022-11-18 00:00:00,21:24,Worthing,50.840429,'-0.399954,1,2,Fatal
8809402,2022-11-18 00:00:00,23:55,South Lanarkshire,55.81938,'-4.215411,2,2,Fatal
8730523,2022-11-19 00:00:00,17:49,South Ribble,53.694774,'-2.677689,2,4,Fatal
8745083,2022-11-19 00:00:00,03:28,Bradford,53.771224,'-1.759879,1,1,Fatal
8798254,2022-11-19 00:00:00,03:40,North Somerset,51.476923,'-2.719857,2,1,Fatal
8803207,2022-11-19 00:00:00,13:05,Gwynedd,52.962831,'-3.902899,3,3,Fatal
8809409,2022-11-19 00:00:00,19:10,Glasgow City,55.858494,'-4.09955,1,1,Fatal
8739221,2022-11-20 00:00:00,01:39,North Tyneside,55.023723,'-1.481891,1,7,Fatal
8753087,2022-11-20 00:00:00,00:01,Birmingham,52.423642,'-1.833551,1,3,Fatal
8757179,2022-11-20 00:00:00,11:20,Shropshire,52.643643,'-2.283877,2,1,Fatal
8775829,2022-11-20 00:00:00,09:15,Chelmsford,51.746148,0.519812,1,1,Fatal
8779080,2022-11-20 00:00:00,07:57,West Oxfordshire,51.94964,'-1.588049,1,1,Fatal
8741226,2022-11-21 00:00:00,21:50,York,53.981344,'-1.067392,2,2,Fatal
8761817,2022-11-21 00:00:00,18:32,Nottingham,52.948203,'-1.181647,1,2,Fatal
8764745,2022-11-21 00:00:00,10:05,Melton,52.728042,'-0.844062,3,4,Fatal
8799526,2022-11-21 00:00:00,16:25,Cotswold,51.840405,'-2.098057,3,3,Fatal
8724857,2022-11-22 00:00:00,17:48,Tower Hamlets,51.527219,'-0.011319,4,1,Fatal
8767315,2022-11-22 00:00:00,08:46,Fenland,52.543029,0.086945,1,1,Fatal
8799530,2022-11-22 00:00:00,13:38,Stroud,51.768489,'-2.235309,1,1,Fatal
8809431,2022-11-22 00:00:00,20:55,Angus,56.527876,'-2.809572,2,1,Fatal
8724922,2022-11-23 00:00:00,12:23,Merton,51.43196,'-0.191247,2,1,Fatal
8779123,2022-11-23 00:00:00,12:20,Wokingham,51.438272,'-0.907754,2,1,Fatal
8724958,2022-11-24 00:00:00,01:58,Redbridge,51.573547,0.023519,1,1,Fatal
8745187,2022-11-24 00:00:00,14:20,Leeds,53.764348,'-1.562454,4,4,Fatal
